0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10.549941309555553,-3.9460878127464736,11.358049797501733,0.07722432859056187,-9.718598791828057,-6.818305773982748,4.124430333876286,-2.1236648032748393,-4.466069786828429,5.548628939652153,3.6418127883907996,-2.1396766090657535,-0.42349765644186627,-2.767721873598126,3.712253585163411,2.4643044729678363,4.004613837227167,-2.777611621679619,2.762644402950607,3.7332785167346443,1.1223588916323157,-0.5124446013922103,0.7885466328401531,0.8213295525847031,-0.28113602587129155,1.9607877115499723,0.5522711535150081,-0.37614732559405334,-1.0617788384009061,0.9154310426520248
1.9781757678355756,-3.4644301585411634,-5.461918743523891,1.9887570399822867,1.6029894354056102,0.8603782472414175,-0.7239357569684274,-0.8918437136127877,-0.9246795293853047,3.7207605557683334,0.38743876565964475,3.7044498101704226,-0.7027725761816626,0.2564714474137756,-4.706465621978433,-0.5577318251184986,-3.309091078261546,1.1694968327030812,-1.5875663223816674,5.6417635424841714,-1.3793168373196572,-0.5124446013922103,0.7885466328401531,0.8213295525847031,-1.0770431496639126,-0.4908407378794651,0.5522711535150081,-0.37614732559405334,0.9418157188987226,0.9154310426520248
15.456845913404484,0.08293689806721377,-6.015990840573177,11.544533509519292,4.7603886326224085,2.8945011204663085,0.45049065659024295,2.934115054163578,-0.7777636921516863,-0.37986658716284627,1.3768402054222055,0.4639542000652624,-3.5782369957328237,0.5963213508979655,2.2256797074629513,-2.5787067937164596,3.236430661010092,2.4952924134641687,-0.10513671360074611,-1.6101716862512472,-0.941562119499349,1.9514304517662955,0.7885466328401531,-1.2175380720844946,-0.7454151814169871,-0.24567789293652134,0.5522711535150081,-0.37614732559405334,0.9418157188987226,-0.6519237892531234
12.244574564732204,2.827133731492336,-7.518520775692784,15.44932942352675,3.4766502273116324,-0.13436116702172338,1.784625321687422,-4.1915244748662595,2.1075655266708897,1.550082705658677,-1.0074964162780695,-0.16315239886620841,-3.170493688926669,0.9712659862577564,0.20714174617396516,2.8511281250134286,0.8528286155820878,2.2549957998826446,3.3716559642300403,-3.6948399665289124,-1.0332748156624063,1.9514304517662955,0.7885466328401531,0.8213295525847031,-0.08215924492313627,0.24464779694936614,0.5522711535150081,-0.37614732559405334,0.9418157188987226,-0.6519237892531234
3.9042798991213656,3.3238997924694975,-7.554559385951616,-2.8840181987796836,0.7233520137383304,-5.070876279510335,-4.503656148502994,-1.2187219192840781,1.2192409057087437,4.743707575295384,1.7503305079527227,3.814304617823493,0.999978793077338,1.8453802719717505,2.0476772519696356,2.284604546960021,0.34576126286096986,0.48606880653358725,1.1872662792425808,-2.9183508445351225,1.2240906218299925,1.9514304517662955,0.7885466328401531,0.8213295525847031,0.9127246598176401,1.470462021664085,0.5522711535150081,-0.37614732559405334,0.9418157188987226,0.9154310426520248
4.339826517040067,-0.4910821586318961,-3.405228391158209,2.5808163259107286,6.501785420699991,1.8940510528411556,-2.3792587013046176,1.2638670455515757,1.3137632596614348,-0.208857415249778,0.7749220373548297,1.691801324429601,-1.495054655668886,3.9450897489084777,1.6350898616080856,0.016099442980983238,0.4329012821712301,-0.7753762593133545,1.4184365685785387,-0.08520453410797643,1.3628157084631884,-0.5124446013922103,0.7885466328401531,0.8213295525847031,0.3157943169731743,-0.4908407378794651,0.5522711535150081,-0.37614732559405334,0.9418157188987226,0.9154310426520248
17.80221882926796,-2.936081115004141,-8.813530859419561,21.91787238238165,-4.167155404842126,0.6232045745549109,-1.3092071176431954,-0.04341216565306789,-1.7852026642388135,-0.07247271951346304,-0.8517561854045854,-1.1267134812852668,-3.8309449741854897,4.566059717968328,5.894523255822226,0.16742842878478528,3.5049208583348532,-0.8671999203027133,-1.2339880098566496,-1.2176232097366122,-0.3573753657884444,1.9514304517662955,0.7885466328401531,0.8213295525847031,-1.0770431496639126,-0.24567789293652134,0.5522711535150081,-0.37614732559405334,0.9418157188987226,-0.6519237892531234
17.49227864137703,0.4783981522800733,-3.6059543828165346,23.384720986491956,-6.842318008060158,-0.5703807613338648,-3.136557631024312,-1.8309989845296382,1.7508814797688177,-0.06544016685674976,1.2770202394980499,1.362592849050375,-3.646670829919396,3.292765512320056,5.47945858647269,-0.4904495827682356,1.299736920350604,-0.5807119325594222,-1.185760978902614,-1.4326508292170677,2.1574021769011074,-0.5124446013922103,0.7885466328401531,0.8213295525847031,0.1831431296744041,-0.24567789293652134,0.5522711535150081,-0.37614732559405334,-1.0617788384009061,-0.6519237892531234
-2.382709042321809,-1.2506465401930575,-10.31442781029278,-1.0489950558261085,-2.7543049578346213,-0.4198938955996355,1.2046976064800963,-4.147972540921229,-0.21744294881951598,0.7039132405682362,5.600528539743328,-0.14604150718304398,-0.4975816945543373,-0.05921955430284065,-0.07475115081599971,3.1098016685197067,-2.88254611911156,-2.115842672359182,0.7741086393128687,-1.3541565924540053,1.9516266317285327,-0.5124446013922103,0.7885466328401531,0.8213295525847031,-0.6790895877676021,-0.24567789293652134,0.5522711535150081,-0.37614732559405334,-1.0617788384009061,0.9154310426520248
-4.345558950422911,-2.1247189409046774,-8.393503455275738,2.9838020597496913,-1.6702297979405285,2.5434618255942034,-0.37517916134944973,9.106063881746692,2.161656609570186,4.250092314202431,0.10577042036016708,-4.8109751935258664,-1.381211591716961,2.801772560048291,-0.8415332466666652,1.8065303569236135,-3.505796032359324,-1.178959113832797,0.4988554661979867,2.9112239212061017,1.7828444429914774,-0.5124446013922103,-1.268155817745671,-1.2175380720844946,0.116817536025019,-0.4908407378794651,0.5522711535150081,-0.37614732559405334,-1.0617788384009061,-0.6519237892531234
