0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-38.387958437873294,42.12372291532664,-23.552286990211584,-2.716982810601175,8.496767566221612,-4.190646612796893,16.082091566382957,-3.5655141114576634,23.036741248593973,10.720183752083905,-1.7371228861583978,7.217695556323868,-3.339243209715327,-1.0516397887232494,-1.2766323952014342,10.46513672519126,6.505318387471362,-8.348288152256735,-5.041747312931677,1.5019718293414055,11.0271308851661,10.200827491895785,11.990121048128305,-0.13329657975722012,15.36184531833685,-18.136740433079108,-12.120696158714503,26.46856546944147,-64.74463535373734,-12.235179234278379,70.37919203301836,9.159190930582795,-8.558272862266294,-11.352662950830931,1.4226401511755637,9.547376821355975,-0.48501655007137817,3.5910185401527963,5.412331215556689,-4.257299032322261
-4.2672430231604315,-8.970612607998289,6.351240919710378,-9.671160334139188,2.9769006070741466,35.05059489186487,-40.502975575164385,-12.715702114376365,2.349436238171119,-27.612893089052424,16.290500345093857,-5.887255249862138,11.277561401587016,4.428036913128009,-22.59830379254255,-25.750959107551026,5.188306760924388,7.36083821518881,-18.670706777378953,-1.8237297358950972,29.33384765240827,-19.918769163657426,6.4065236571547555,-6.950290208970734,-19.714496286428343,2.750588310047054,11.437437873989186,-9.036425342905789,4.266342024518112,24.317389749981807,2.825075150429532,-3.671704248020903,-50.35240804813285,-49.490969390203304,-27.505555714735397,10.919498242243279,4.418626811426048,-17.37802703775472,16.162075729908118,0.11059693499052534
58.815404648058056,-40.52440204185329,7.196221383212446,-20.519129137353417,17.86065711176588,-16.367378375140703,-17.90007118947201,-25.301001869124406,-10.403243227636525,18.74778531340012,-44.718039216933796,66.40187869344184,-22.69557358413644,-21.242772131772533,11.453331154865234,53.66623158963021,66.49522095762408,65.6549313997689,-4.014433604204083,9.982651647003333,10.598170157029701,-7.637771953517444,2.3728880460735238,0.008983475526911342,-12.106347941189469,2.5956842106307456,-2.671171304138834,4.720896674272711,1.137894927335402,-8.156163406541582,-8.208064198367135,1.7458189427341955,-2.5500391094369683,-5.742227663757943,-0.04232894429532231,1.0978246038945072,-2.7066129307026663,1.1033800624276742,2.862949476247559,-1.5890449145623355
-27.38685688946306,-2.2393159843553954,-22.714886202382914,-17.41286598931469,9.599700621488982,5.428785431679616,-14.462500767370708,1.7050351015304637,4.697545348810357,-0.97824567760013,-4.039930424556213,1.712165732042955,-2.4741298950788746,0.90347373047294,-7.635483198867129,0.8181388097590157,-1.7284177244892656,1.134633989374144,5.193962813294632,-3.268558256231983,-1.0379940483277033,-4.9671164076635606,0.09520343797517936,-6.181899324564331,2.155776476814044,5.397774945017882,-2.25769971216283,-3.35391464573027,-2.359084765069705,7.550282028412099,-3.1360069792341645,-0.8003278576008236,5.236871567468352,-7.275638046841881,14.922717061815613,12.015437116519093,12.945940206626414,-17.30140974274696,-6.810976903198096,-6.325132030806003
51.02790613160205,-16.36560651119104,18.297455456531864,-16.82951226032818,-46.530645601320586,42.48667983734854,8.337159225152657,-5.001343438239145,-12.261812030849837,-20.22678167696185,2.449395847729437,-6.2321166478653796,6.710309128493195,1.251487594498665,-1.768223024675673,-8.781742912659618,-9.43281593900732,7.1113886137659765,-1.6735356099778063,13.481890828483492,48.58309137711469,-10.404409716359732,36.66778674526223,71.85078820357346,11.140061568973882,-21.094785222430602,-28.999079562878403,3.3752910055760292,16.55121129119099,-14.694948218910612,-0.990713869681105,10.228070286004671,8.431432689144351,-9.267474915852347,28.95326500604092,-13.47723122644182,-0.8428667301792343,-2.3276002475095927,-7.739203108825524,-8.626660245227226
26.946680795156034,40.75241138372328,-29.67591927228597,45.265512694323476,-26.15264336262437,-39.163708145484215,64.73140840345279,-27.81932142010617,24.968955244747146,16.975839168887333,-15.643720572067652,49.497739582447764,-51.0829862450071,16.86469870100113,-46.92641747982819,-55.221977203620405,17.59924515216338,-29.03799813922552,-25.569992590819055,9.105522921165203,-13.331841569216365,-35.11095615858869,-5.671019432714988,5.36870543259372,-0.01901831358410222,10.486125041362985,-9.495417897676065,5.553050609635292,8.935343970150353,-8.082766775373969,-11.706761894610544,-5.709463549584933,-7.8828002451712385,-0.7358001590577584,5.5615555144072015,1.8194984753055672,-0.7835804837420924,-1.6200587100236667,1.0261670679724346,-4.00883870412386
-24.075327928979792,4.23459506054298,-2.340172286585466,6.558643678714005,-24.127906453911436,5.05453706938359,-6.985151126010079,-2.157490693772827,9.26731714575986,-3.7738101198768375,1.2776028505536023,-4.201103196255743,-2.3395124910422656,-7.989840861260787,-3.997877662924069,-3.599062561736028,0.9487337095240582,4.750138312530555,-8.169400558177148,0.08577307892750416,0.5915893056301842,-3.479817176512778,7.520551066504375,8.265492221078489,-11.301153647410766,-4.245513504624127,2.3351691664559167,-13.258928558550098,3.9481551339308747,-6.6957029701751445,3.571905695638458,-11.24394206935888,22.86088203348415,-0.6993397928942134,-8.271036090922905,3.341074481498258,-25.180057894946355,12.244177166097629,26.733239741200904,53.11712258590714
7.689841396013895,-30.07661289175182,8.140980782067194,15.78799497814841,-1.8791096470618212,3.88870100638679,-10.554482601534533,1.7067093922719878,-25.49528289046595,-6.701441325208241,-3.3883544401607675,0.36566588643526193,-8.379987286790934,-2.885011859129982,0.20646674111527294,-13.61240349897449,-8.415698564703344,6.520594399358606,13.455286539119076,-0.7216759651406437,-7.502023452469009,-3.243680363971275,-13.808257391309086,-8.045738921564535,3.711395228016398,-2.4870614489359153,0.6763954070429581,1.7339213300948317,0.27450266168655546,8.685041369521803,10.03279966163975,-18.672385842756984,4.914448820655155,-0.519797152867046,34.69419982991837,-26.84083574473582,44.009830515915034,18.03158946075033,51.226316894049944,-0.5058807368307903
-181.73753878095968,35.20696967014179,-10.63522004965815,4.998140952990506,-10.328056578551108,-1.6854388775667402,-6.7542607198478395,7.65609599024476,3.252054256871199,3.183783749873699,-2.7943718566857343,-0.7062542707778547,-0.6620732346819368,-10.620563964184226,5.633416527999177,6.285232085775083,-1.5835483236063137,1.6976841532011038,-5.0669582366169355,1.1150272018668017,-6.399380469591359,2.09276049561952,-0.2918960306435505,-0.32289901350093214,2.0877638971708063,-4.763316963186697,-5.073381626211436,-1.2151203514839277,-4.415419233792328,2.304238151364833,-7.192933158101666,-10.774269825230775,1.8938870940731063,0.6609381094146893,-2.592681678900435,-5.089532846999808,0.6671235236036864,-4.218745261876795,3.529941635299184,-2.11387020252289
63.12439831889542,4.805928036672507,129.70705664087274,-4.872475247144412,9.39536146016238,94.3042663416633,36.02359557286296,19.31841815485108,77.79943694749434,-4.9328615551469,-45.487745570964016,26.130937644870635,17.267578930457535,-31.992131415617692,7.408883587061105,-4.33793953672011,-8.866753147388504,-17.710647718389325,16.372597778257227,4.454282637512508,-26.96807262499876,10.700927382551624,5.683134600742306,-11.679264971566452,-10.255673451993712,1.6753580421016354,-7.489933122723296,4.084435068266897,3.319354672165279,6.666708121058628,-1.5677425750069358,-4.919941796610487,-5.249416056452314,0.8176791588976894,0.28525891568950357,0.4395961732778814,-1.491115214719895,0.05942918663941159,0.9257579701186306,-1.3976369188851248
