0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-38.38793303781901,42.12524267581885,-23.57369560279166,-2.6026892122252456,8.544855430732586,-4.123977160642002,16.134375385741745,-3.2919955854378755,22.46858200433941,11.829971751679706,-2.0083314483701233,7.093747613777258,-4.740910868036179,2.052986255533473,-3.7202737129728938,-1.884370223159671,3.7202193037871356,-6.135298681225588,-5.245284986276354,0.44110025334242414
-4.267261981347077,-8.964165673583132,6.35269873083012,-9.752292102558307,3.038850073129858,35.10091722103365,-40.40374887145417,-12.244238289073671,2.8219450183704864,-28.18091253631688,17.699723536304894,-7.2291599672140885,11.105415326770812,-3.0835844635877203,-22.08071125957817,25.30758060993865,2.7377402737323715,14.002651232096243,-18.35072871210623,7.470063616377306
58.815407268665886,-40.521820444175255,7.191695458482853,-20.506097171404484,17.881294038986706,-16.34682213569408,-17.960369144287544,-25.17333566134059,-10.597527680382914,19.027181162558875,-44.81360419310821,67.06511115362002,-23.3736782565179,-15.481264161449339,8.439518437147754,-42.8746487608638,80.47768553969945,58.29189344843642,3.5433250681126323,15.56117801891204
-27.386861059063907,-2.2448673668664663,-22.70835944364223,-17.436469389331734,9.573384935156282,5.3695513203445,-14.459340224586184,1.527872949543007,4.9629204682297585,-1.5838816947265189,-4.014075215710488,1.2717421483501556,-2.240924201956302,-0.07393088963573291,-7.063003400249904,-3.1730702699003865,0.5367699234583406,-1.7749983953201074,3.4436837755407628,-2.879572578701598
51.027925985248906,-16.361183887877097,18.2826460193595,-16.77328777658629,-46.50344715339565,42.57160053403202,8.150421932453929,-4.616026469042463,-12.669985829573433,-19.17124685850727,2.049830819329756,-5.273289837753364,6.485240253467786,3.6563682870122416,-1.6761574544362108,11.494462638478126,-15.293687721235857,13.532597664134483,8.449950822673932,22.161393841272968
26.94667530919759,40.75174946412393,-29.671868945823903,45.230888785121394,-26.15055194519322,-39.18738400240451,64.6554269925321,-28.304777213298276,25.25317692001246,16.044125804398885,-15.234832512243434,49.12316536965058,-50.50883367778171,12.64455448376903,-44.56300585294309,62.760074638523626,2.7509358535958164,-22.975067428927176,-27.364004723420383,7.103953887831857
-24.075329602262993,4.23866789351756,-2.337494590292645,6.556599467876445,-24.136877250277372,5.114393696615943,-7.051771621937116,-2.0781488593027624,9.267733803378361,-3.4691349863844434,0.48913654915286753,-3.4885272245750176,-2.5336765152953165,-8.108222777357843,-3.90729824561434,4.803912707273196,0.49684152733118403,6.397781801919852,-6.013977929937233,3.6863382992006137
7.689822491530642,-30.078690624551488,8.14877296622532,15.773820979826787,-1.9242722540477741,3.710050419675675,-10.646218674818616,1.3079493299875178,-25.761792725198916,-7.509930977332581,-3.7609344899787565,-0.6233263405594286,-7.835443194124719,-4.341088798507114,-1.235931343811951,11.090205560178724,-8.586051433794289,0.3430008021343225,16.571610455942906,-3.692549322591621
-181.7375399350563,35.20510417696234,-10.633365915643488,5.0134061126240415,-10.369969519590047,-1.7547322524273357,-6.632234591760843,7.518237917358991,3.0915456082712063,3.1041651091344913,-3.0090871447929253,-0.7059519798139468,-0.7247446398024366,-9.364868096850547,5.1840054759449306,-7.071665447447666,0.056623607985143376,1.3431574873630339,-5.021030083007135,-1.884239747577308
63.12439799947802,4.800381648598132,129.7099395516988,-4.84717534206438,9.318794221965607,94.20633051620511,36.27087040981013,18.951465112995862,77.67724637080008,-5.316762537695143,-45.60180413771944,25.70006829047443,17.239938567815244,-31.433994579625523,8.97981196867393,-0.5614684513602549,-8.086285059753902,-23.942897894408265,10.373740397556702,-5.700672277959173
16.377034883014282,-24.958664402743683,-7.790718025720613,-11.962618613508996,-9.975781840103146,-28.680019792390063,6.872271638668109,-9.457288603904667,-13.383135719607303,8.009548927741893,-15.246836086796478,28.34074931797123,8.827600408204791,6.190904541630451,-1.3945500097970855,-9.1515191184504,-22.764943059241354,-3.328592464997401,-10.870051056041,3.463166751228665
-73.19189599337402,39.0203752641659,16.015038297568623,60.33719028738356,-28.297732399594704,12.496826226950557,37.64818718613275,-12.967980051150771,-14.912791541926659,6.8124460730992356,3.208365852435289,-7.763107673021118,4.597369649560954,9.957548776568554,12.966396807350112,-29.393685328732882,15.635705954993526,3.0028320082343694,-0.6823786101014127,-8.410233533842955
-24.169758655481097,-6.660986303048059,9.276546107455562,-19.312461071421534,28.580249283917045,1.3241475291188642,-0.18930044389895823,14.7898983759647,9.692691782029259,15.254835542385173,22.35397164702206,45.10879111487456,19.713181085547777,4.209330525670662,0.07304795277083781,-34.11509233534536,-51.37033543264669,5.493525444088516,-43.286894969005026,25.753461124704167
-31.34439508159593,-14.634220362992966,18.167583824528286,-16.001006204479697,-2.8470753401264144,-7.058630608008588,-16.379057069197476,3.2325940817558774,21.163643256565237,11.504714732154435,-16.55658133818321,1.002641096798942,-9.100201811363155,-7.514273893171153,14.707692489277052,-18.778874956038166,-2.099245607285453,-17.861720862827088,16.82144976376952,-1.7691433842024549
