0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-38.38795843787344,42.12372291532688,-23.552286990211403,-2.7169828106011997,8.496767566221722,-4.190646612796822,16.082091566382502,-3.5655141114569666,23.0367412485942,10.720183752084028,-1.737122886158601,7.217695556324006,-3.3392432097152396,-1.0516397887231737,-1.2766323952014775,10.465136725191352,6.505318387471435,-8.348288152256657,-5.041747312931358,1.5019718293410576,11.02713088516547,10.200827491895893,11.990121048128882,-0.1332965797573463,15.361845318337032,-18.136740433079705,-12.120696158714408,26.468565469442847,-64.74463535373724,-12.235179234278478,70.37919203301801,9.15919093058258,-8.558272862265971,-11.35266295083103,1.4226401511756044,9.547376821355943,-0.4850165500713713,3.5910185401523673,5.412331215556994,-4.257299032322368,1.5660482540833436,-1.8358815042254817,-1.9412440643083597,-4.995858483061549,-4.568112038440923,4.060337977375996,2.7898963636103393,-1.9534558217490792,0.3869110459632581,-0.753556179607147
-4.2672430231604945,-8.970612607998325,6.351240919710285,-9.671160334139111,2.976900607073916,35.050594891864996,-40.50297557516409,-12.71570211437731,2.34943623817064,-27.612893089052452,16.290500345093992,-5.887255249861936,11.277561401587066,4.428036913127722,-22.598303792542342,-25.75095910755118,5.188306760924464,7.360838215188369,-18.670706777379294,-1.8237297358961646,29.333847652408544,-19.918769163656627,6.406523657155217,-6.95029020897036,-19.714496286428663,2.750588310047146,11.437437873989248,-9.036425342905886,4.266342024517864,24.31738974998166,2.8250751504293787,-3.6717042480182647,-50.35240804813288,-49.490969390203595,-27.505555714735447,10.919498242243307,4.418626811425909,-17.378027037755977,16.162075729906615,0.1105969349905387,0.65791894930322,5.469650309625041,-12.24351065927975,5.188932733014356,-6.176548556336058,-2.320676989513206,-1.7920275861929722,-1.7780719544111,-0.827660787518028,0.2122725031349396
58.81540464805819,-40.52440204185341,7.196221383212359,-20.519129137353325,17.860657111766045,-16.36737837514087,-17.9000711894719,-25.301001869124512,-10.403243227636464,18.74778531340036,-44.71803921693473,66.40187869344108,-22.695573584137097,-21.242772131772853,11.453331154865143,53.66623158963008,66.49522095762366,65.65493139976928,-4.01443360420557,9.982651647002989,10.598170157029754,-7.637771953517267,2.3728880460735335,0.00898347552710209,-12.106347941189677,2.595684210630665,-2.6711713041388654,4.720896674272672,1.137894927335595,-8.156163406541534,-8.208064198367218,1.7458189427345863,-2.5500391094368484,-5.742227663757896,-0.042328944295332856,1.0978246038944555,-2.7066129307026663,1.1033800624274541,2.862949476247634,-1.5890449145623624,-2.268723982558864,0.64348726467089,1.950629242580993,0.014013719364856573,-2.0783685111256385,-1.1271561029075203,0.7043107190412842,0.691113775503878,-0.4402122070100421,0.809438456049261
-27.38685688946312,-2.239315984355286,-22.714886202382935,-17.41286598931463,9.599700621489028,5.428785431679628,-14.46250076737081,1.7050351015302672,4.697545348810054,-0.9782456776002456,-4.039930424556229,1.7121657320428492,-2.4741298950789243,0.9034737304729661,-7.635483198867137,0.8181388097589237,-1.7284177244892054,1.1346339893743287,5.193962813294497,-3.268558256231898,-1.0379940483276338,-4.967116407663734,0.09520343797506339,-6.181899324564497,2.1557764768140184,5.397774945017786,-2.257699712162925,-3.353914645730365,-2.359084765069764,7.55028202841196,-3.136006979234147,-0.8003278576012005,5.236871567468337,-7.275638046841941,14.92271706181557,12.015437116519072,12.945940206626382,-17.30140974274639,-6.810976903199426,-6.325132030806074,1.4118223531734795,-4.933007600656895,2.3836202097533414,-23.171844670055748,54.731788420991144,33.169246598450904,-28.664752415371538,-2.766101578194385,-7.833107948869669,-0.3802304723207205
51.027906131602165,-16.36560651119115,18.297455456531853,-16.82951226032826,-46.53064560132085,42.486679837348525,8.33715922515311,-5.0013434382394415,-12.26181203084965,-20.226781676961686,2.449395847729585,-6.23211664786526,6.710309128493222,1.2514875944985664,-1.7682230246756132,-8.781742912659512,-9.432815939007314,7.111388613766216,-1.6735356099779306,13.481890828481934,48.58309137711441,-10.404409716358721,36.66778674526352,71.85078820357343,11.140061568974746,-21.094785222430847,-28.999079562878002,3.3752910055753294,16.55121129119116,-14.694948218910422,-0.9907138696809051,10.228070286004328,8.431432689145021,-9.26747491585224,28.953265006040894,-13.477231226441925,-0.84286673017917,-2.3276002475091424,-7.739203108825762,-8.62666024522706,3.2459047028717296,1.8284252900795233,-3.330473347451176,3.658896600010088,5.8425868318165115,-4.482550685109598,2.6387610034392264,2.7769543593727453,0.6525422472962074,0.7322764569828869
26.94668079515607,40.752411383723455,-29.67591927228578,45.26551269432324,-26.152643362624104,-39.163708145484414,64.73140840345269,-27.81932142010477,24.968955244748567,16.975839168888047,-15.643720572067823,49.49773958244748,-51.082986245007476,16.864698701001544,-46.92641747982751,-55.2219772036205,17.599245152163885,-29.03799813922648,-25.569992590818618,9.105522921165663,-13.331841569214598,-35.110956158588984,-5.671019432716081,5.368705432593675,-0.019018313584091895,10.486125041362449,-9.49541789767654,5.553050609635056,8.935343970150596,-8.082766775373992,-11.706761894610597,-5.709463549584248,-7.882800245171533,-0.7358001590577623,5.561555514407196,1.8194984753054961,-0.7835804837420983,-1.6200587100237531,1.0261670679722963,-4.008838704123888,-0.44912382798890266,0.8670839938319037,0.4988728025739032,0.4362688381481744,-0.6360755362572558,0.20853368293600838,1.0866860406692531,-0.8907556662741356,-0.417020675119998,0.21145921139842605
-24.075327928979842,4.234595060542991,-2.3401722865854753,6.558643678713935,-24.127906453911535,5.054537069383556,-6.985151126010109,-2.1574906937728455,9.267317145759824,-3.773810119876801,1.2776028505537145,-4.201103196255771,-2.339512491042399,-7.9898408612607925,-3.997877662924026,-3.5990625617360266,0.948733709524014,4.750138312530322,-8.169400558177292,0.08577307892754467,0.5915893056300182,-3.479817176512731,7.520551066504224,8.265492221078683,-11.301153647410642,-4.245513504623957,2.3351691664561565,-13.258928558550126,3.9481551339306242,-6.69570297017557,3.571905695638424,-11.243942069360164,22.860882033483364,-0.699339792893843,-8.271036090922957,3.3410744814983935,-25.18005789494635,12.244177166095685,26.733239741202443,53.117122585906564,14.712302193514255,-49.91133349456089,-16.883834748512164,-6.305048273256994,0.9841235352117949,8.315448062530658,0.9378408344022398,-0.8875112769305931,-1.0187188635548168,-1.436026260416409
7.689841396013919,-30.076612891751907,8.140980782067023,15.78799497814842,-1.8791096470620263,3.888701006386776,-10.554482601534158,1.7067093922713665,-25.4952828904661,-6.701441325208278,-3.388354440160691,0.36566588643511727,-8.37998728679107,-2.885011859129884,0.20646674111538316,-13.612403498974567,-8.415698564703455,6.520594399358804,13.45528653911882,-0.7216759651405147,-7.502023452468474,-3.2436803639712872,-13.808257391309414,-8.045738921564665,3.711395228016351,-2.4870614489359846,0.6763954070430591,1.7339213300947844,0.27450266168664533,8.685041369521539,10.032799661639661,-18.672385842757365,4.914448820654052,-0.5197971528669395,34.69419982991788,-26.840835744736296,44.00983051591511,18.031589460745828,51.22631689405143,-0.5058807368308215,-21.942026948834464,2.9392032929006686,-4.078724768667075,-11.604234068000213,-15.035308681554653,-3.860961306199851,-15.113505343779552,2.5326118038265513,0.4314460812875868,-0.25324159453204126
-181.73753878096005,35.20696967014188,-10.635220049658002,4.9981409529905525,-10.328056578551127,-1.6854388775668978,-6.754260719848062,7.656095990244741,3.2520542568710065,3.1837837498735664,-2.794371856685697,-0.7062542707779093,-0.6620732346821224,-10.620563964184186,5.633416527999095,6.2852320857751875,-1.5835483236064611,1.6976841532009743,-5.066958236616956,1.1150272018669967,-6.39938046959141,2.0927604956193577,-0.29189603064369674,-0.32289901350095257,2.087763897170835,-4.763316963186818,-5.073381626211287,-1.2151203514839048,-4.415419233792257,2.304238151364677,-7.19293315810178,-10.774269825230792,1.8938870940725447,0.6609381094146456,-2.5926816789004863,-5.089532846999807,0.6671235236036601,-4.218745261877132,3.529941635298775,-2.1138702025229015,3.137042509213457,-0.3927464044509302,-0.6331021307726193,9.27496208595577,10.054719299952655,-12.825181008116607,-1.436868545477202,3.795213277548387,5.890132784786774,36.205599705825364
63.124398318895565,4.805928036672036,129.7070566408727,-4.872475247144458,9.395361460162285,94.30426634166362,36.02359557286146,19.318418154852637,77.79943694749446,-4.932861555147003,-45.48774557096456,26.130937644870233,17.26757893045653,-31.992131415617887,7.408883587060909,-4.337939536720022,-8.866753147388852,-17.7106477183892,16.372597778257656,4.45428263751355,-26.96807262499904,10.700927382550763,5.6831346007415595,-11.679264971566308,-10.255673451993875,1.6753580421012944,-7.489933122723358,4.084435068266607,3.3193546721654124,6.666708121058547,-1.5677425750069334,-4.919941796610232,-5.249416056452597,0.817679158897639,0.28525891568949907,0.4395961732778756,-1.4911152147198903,0.0594291866393381,0.9257579701186345,-1.3976369188852023,1.0813198085438978,0.8611316099444474,0.8756388510647508,-2.3701642354441046,1.831092130530178,-1.9496266041783497,0.39531330185675023,-0.9591835846114584,-0.14663654652207075,0.34321995481226575
